Author_id,Name
11768,"Danilo Kis,Michael Henry Heim"
11769,Gary Krist
11770,Marc McCutcheon
11771,"Neil; Carlson, K. C. (editor) - Intro By Clive Bar"
11772,"Neil Gaiman,Kelley Jones,Charles Vess,Colleen Dora"
11773,"Neil Gaiman,Kelley Jones,Mike Dringenberg,Malcolm"
11774,Grace F. Edwards
11775,"Samuel R. Delany,Kathy Acker"
11776,Colin Dexter
11777,Jonathan Carroll
11778,Ellen Akins
11779,Kathleen Alcal
11780,"Antonio Lobo Antunes,Gregory Rabassa"
11781,R. F. Laird
11782,Ronald Wright
11783,Ron Chernow
11784,David Hackett Fischer
11785,Amir D. Aczel
11786,George Reese
11787,James Goodwill
11788,"Robert Eckstein,J. Steven Perry,O'Reilly Authors"
11789,Sherry Yard
11790,"Judith Kolberg,Kathleen Nadeau"
11791,"Michele Novotni PhD,Randy Petersen"
11792,Matthew Restall
11793,"Leonard C. Lewin,Victor Navasky"
11794,Laurence G. Boldt
11795,Gavin Menzies
11796,"Lucy Grealy,Ann Patchett"
11797,Frederick Taylor
11798,Patrick K. O'Donnell
11799,Hugh Thomson
11800,Robert M. Sapolsky
11801,Elaine Pagels
11802,Karen Elizabeth Gordon
11803,Ilan Stavans
11804,John Coyne
11805,Joni Seager
11806,Daniel G. Amen
11807,"Edward M. Hallowell,John J. Ratey"
11808,"Jonathan Halverstadt,Daniel Amen"
11809,"Thom Hartmann,Richard Bandler"
11810,"Thom Hartmann,John J. Ratey"
11811,"Kate Kelly,Peggy Ramundo"
11812,Gabor Mate
11813,Kathleen G. Nadeu
11814,John J. Ratey
11815,Lynn Weiss
11816,"Margaret Weiss,Lily Trokenberg Hechtman,Gabrielle"
11817,Sari Solden
11818,"Edgar Allan Poe,Lisa Lipkin"
11819,"Thom Hartmann,Peter Jaksa,Lucy Jo Palladino"
11820,"Mario Vargas Llosa,Edith Grossman"
11821,Senator Paul Wellstone
11822,"Sue Boggio,Mare Pearl"
11823,Scott Westerfeld
11824,"Nikolai Gogol,David Magarshack"
11825,"Fyodor Dostoyevsky,Constance Garnett,Manuel Komrof"
11826,"Anton Chekhov,Ronald Wilks,Ronald Wilks"
11827,Lisa Sandlin
11828,Constance Urdang
11829,Linda Jaivin
11830,Susan Kay
11831,Christoph Ransmayr
11832,Jerry Johnston
11833,Gwen Macsai
11834,Patricia L Garfield
11835,Bharati Mukherjee
11836,Steven Phillips
11837,Jean Auel
11838,Nan Mccarthy
11839,"Carol Saline,Sharon J. Wohlmuth"
11840,"Ken Kaiser,David Fisher"
11841,Zachary Lazar
11842,Bathroom Readers' Institute
11843,"Don Wade,Nancy Lopez"
11844,Editors Of Don't Sweat Press
11845,Victoria Houston
11846,"Joshua Piven,David Borgenicht,Brenda Brown"
11847,"Louis S. Schafer,Elise Chanowitz"
11848,Walter Gretzky
11849,"Mark Burnett,Martin Dugard"
11850,Alison Gold
11851,The Bathroom Readers' Hysterical Society
11852,"Barbara Smith,Arlana Anderson-Hale"
11853,"Robin Bovey,Ewa Pluciennik"
11854,"Chris C. Fisher,John Acorn,Gary Ross"
11855,Peter Greenberg
11856,Hal Leonard Corp.
11857,D. V. Glass
11858,Michael Ledwidge
11859,Holden Scott
11860,Eugene Izzi
11861,Jim Toomey
11862,Jake Vest
11863,Michelle Berriedale-Johnson
11864,Bill Amend
11865,Keith Faulkner
11866,"Anna Sewell,Lucy Grealy"
11867,Amanda O'Neill
11868,Bob Keeshan
11869,Dennis Lee
11870,"Michael Kusugak,Vladyana Krykorka"
11871,"Robert N. Munsch,Helene Desputeaux"
11872,William Wegman
11873,Molly Coxe
11874,Joan Steiner
11875,"Margaret Wise Brown,Clement Hurd"
11876,"E. Nesbit,H. R. Millar"
11877,"Robert N. Munsch,Suzanne Duranceau"
11878,Philippe Sollers
11879,"Christine Nöstlinger,Claire Le Grand"
11880,Pascale De Bourgoing
11881,Pearl Buck
11882,Lygia Fagundes Telles
11883,Pierre Assouline
11884,"Julio Cortázar,Laure Guille-Bataillon"
11885,Joseph Kessel
11886,Ian MacEwan
11887,"Kenzaburo Oé,Marc Mécréant"
11888,She Lao
11889,Romain Gary
11890,Jonquet
11891,Champion/Jeanne
11892,Jacques Charon
11893,Claire Etcherelli
11894,"Niall Griffiths,Alain Defossé"
11895,"Stendhal,Victor Del Litto"
11896,Navarre
11897,Jacques Higelin
11898,"Hermann Hesse,Alexandra Cade"
11899,Nicolas Rey
11900,Nicolas Bouvier
11901,"Vladimir Vladimirovich Nabokov,Donald Harper,Jean-"
11902,Agueev M
11903,Darren Aronofsky
11904,Guillaume Apollinaire
11905,Danièle Roth
11906,Perros Georges
11907,Henri Vincenot
11908,"Pierre Corneille,Alain Couprie"
11909,François Dagognet
11910,John D. Barow
11911,"Christophe André,François Lelord"
11912,Alina Reyes
11913,Michel Serres
11914,"Margaret Atwood,Michèle Albaret-Maatsch"
11915,Agota Kristof
11916,Antonio Tabucchi
11917,Théophile Gautier
11918,Choderlos De Laclos
11919,Jorge Semprun
11920,"Stéfan Zweig,Sigmund Freud,Hans-Ulrich Lindken"
11921,Elisabeth Badinter
11922,Camille Laurens
11923,Albert Cohen
11924,"Chi Li,Angel Pino,Shao Baoqing"
11925,Michel Tremblay
11926,Jean-Marie Gustave Le Clézio
11927,Breton
11928,"Friedrich Nietzsche,Giorgio Colli,Mazzino Montinar"
11929,Jean-Philippe Toussaint
11930,Toshihiko Izutsu
11931,Jacques Bouveresse
11932,Reeves Hubert
11933,Pierre Levy
11934,Bruno Latour
11935,Delmas-Marty Mireill
11936,Jean-Pierre Olié
11937,"François Lelord,Christophe André"
11938,"Collectif,J.-D. Nasio"
11939,Sherry Turkle
11940,Anne Ancelin Schützenberger
11941,Georges Perros
11942,"Friedrich Nietzsche,Marc Sautet"
11943,"Hermann Hesse,Lys Flowerday"
11944,Denis Diderot
11945,Louis Calaferte
11946,Marie Darrieussecq
11947,"James Joyce,Jacques Aubert,Jacques Aubert,Ludmila"
11948,Franck Dan
11949,Lydie Salvayre
11950,Catherine Millet
11951,"Henry David Thoreau,Michel Granger,Sophie Rochefor"
11952,Marie De Hennezel
11953,Alfred Jarry
11954,Françoise Rey
11955,Lovecraft
11956,Charles Juliet
11957,Michel Quint
11958,Clement
11959,François-René De Chateaubriand
11960,Pirsig
11961,"Michel Serres,Bruno Latour"
11962,"Michel Serres,Honoré De Balzac"
11963,Annie François
11964,"Alfred Döblin,Pierre Mac Orlan"
11965,"Yukio Mishima,Renée Villoteau (traduit De L'anglai"
11966,"Arto Paasilinna,Anne Colin Du Terrail"
11967,Michel Onfray
11968,"Chi Li,Shao Baoqing"
11969,Lodge
11970,Shan Sa
11971,"William Styron,Maurice Rambaud"
11972,"Nancy Huston,Leïla Sebbar"
11973,Alice Ferney
11974,T Chevalier
11975,Pierre Péju
11976,Marie Nimier
11977,"Alain Duchesne,Thierry Leguay"
11978,Bahiyyih Nakhjavani
11979,Bober R
11980,"Paul Auster,Christine Le Boeuf"
11981,Raymond Jean
11982,"Jean-Pierre Gérault,Alain Pierrot"
11983,Dominique Bona
11984,Luc Lang
11985,Larry Collins
11986,Maxence Fermine
11987,"Vincent Van Gogh,Pascal Bonafoux"
11988,Pancol
11989,Olivier Rolin
11990,Hubert Mingarelli
11991,Tonino Bénacquista
11992,François Cheng
11993,Dai Sijie
11994,"Erri De Luca,Danièle Valin"
11995,P. Peju
11996,Michael-Anne Johns
11997,"Donna; Donna Unangst Unangst,Bob Feldgus (Design)"
11998,"Parker C. Hinter,Michael S. Teitelbaum"
11999,Gerald Leinwand
12000,"Daniel J. Boorstin,Ruth F. Boorstin"
12001,"Arthur Waldhorn,Arthur Zeiger"
12002,Elaine Bergstrom
12003,Denny Sargent
12004,Carin Rafferty
12005,Dina R. Jewell
12006,Edythe Draper
12007,Ben Carson  M.D.
12008,Sellers
12009,Beverly Byrne
12010,Winifred Elze
12011,"Stephen King,Phil Hale"
12012,Carol Ellis
12013,S.E. Hinton
12014,T. S. Rue
12015,"Lilian Jackson Braun,P.G. Wodehouse,Ellis Peters,C"
12016,Mary Lou Podlasiak
12017,Monica Strauss
12018,Richard Roeper
12019,Friedrich Kur
12020,"Jean-Paul Sartre,Uli Aumüller"
12021,"Jean-Paul Sartre,Traugott König,Traugott König,Han"
12022,"Robert A. Heinlein,Wolfgang Neuhaus"
12023,John Von Neumann
12024,Dietrich Dörner
12025,"Albert Einstein,Carl Seelig"
12026,"James Joyce,Klaus Reichert,Klaus Reichert,Fritz Se"
12027,"Douglas Adams,John Lloyd,Sven Böttcher"
12028,"Charles Bukowski,Carl Weissner"
12029,Heinrich Mann
12030,Walter Krämer
12031,"Terry Pratchett,Ian Stewart,Jack Cohen"
12032,Herbert G. Wells
12033,"Ursula K. Le Guin,Ursula K. Le Guin"
12034,"Ray Bradbury,Brian W. Aldiss"
12035,"Robert Shea,Robert A. Wilson"
12036,"Alexander Solschenizyn,Anna Peturnig,Ernst Walter"
12037,"Pierre S. De Laplace,R. Von Mises"
12038,"Walter M. Miller,Carl Amery,Jürgen Saupe"
12039,Rüdiger Schmidt
12040,"Jean-Paul Sartre,Hans Mayer"
12041,Charles Platt
12042,"Bertrand Russell,Eberhard Bubser"
12043,"Harper Lee,Claire Malignon"
12044,Wilhelm Weischedel
12045,Karl Jaspers
12046,"Konstantin Rösch,J. Kapistram Bott"
12047,Herbert Geisen
12048,Jean Amery
12049,David Wells
12050,"Richard Curtis,Ben Elton,Rowan Atkinson,John Lloyd"
12051,Victor Serebriakoff
12052,"H. P. Lovecraft,Michael Walter"
12053,Paul Watzlawick
12054,Frederick Bodmer
12055,Hanswilhelm Haefs
12056,Richard Feynman
12057,"Edward M. Reingold,Nachum Dershowitz"
12058,Duncan Steel
12059,"Thomas S. Kuhn,Kurt Simon,Hermann Vetter"
12060,Jesse Sheidlower
12061,"Niccolò Machiavelli,Friedrich Von Oppeln-Bronikows"
12062,"Alan Lightman,Friedrich Griese"
12063,Gert Postel
12064,Christoph Neumann
12065,"Douglas R. Hofstadter,The Fluid Research Group,Ulr"
12066,Karl Leopold Von Lichtenfels
12067,Charles Darwin
12068,"Niccolo Machiavelli,Rudolf Zorn,Rudolf Zorn"
12069,Voy Sobon
12070,Robert Rau
12071,David Hilbert
12072,"Konfuzius,R Moritz,R Moritz"
12073,"H. P. Lovecraft,Michael Koseler"
12074,"Arkadi Strugatzki,Boris Strugatzki,Aljonna Möckel"
12075,"Arkadi Strugatzki,Boris Strugatzki,Erika Pietraß"
12076,"Arkadi Strugatzki,Boris Strugatzki,Hermann Buchner"
12077,"Isaac Asimov,Barbara Heidkamp,Jürgen Saupe"
12078,"Stanislaw Lem,Hanna Rottensteiner"
12079,"Stanislaw Lem,Friedrich Griese"
12080,"Stanislaw Lem,Hubert Schumann"
12081,"Stanislaw Lem,Charlotte Eckert,Jutta Janke,Klaus S"
12082,Stanislaw Lem
12083,"Stanislaw Lem,Klaus Staemmler"
12084,"Stanislaw Lem,Caesar Rymarowicz"
12085,"Stanislaw Lem,Irmtraud Zimmermann-Göllheim"
12086,"Stanislaw Lem,Edda Werfel"
12087,"Rüdiger Nehberg,Mechthild Horn"
12088,Rüdiger Nehberg
12089,"David Hume,Norman Kemp Smith"
12090,"David Hume,Jens Kulenkampff"
12091,Gero Von Randow
12092,Carl Friedrich Von Weizsäcker
12093,"Victor Klemperer,Günter. Jäckel"
12094,"Wolf Schneider,Luis Murschetz"
12095,Christoph Drösser
12096,"Daniel Jonah Goldhagen,Klaus Kochmann"
12097,Sunset Publishing Staff
12098,"Howard-Yana Shapiro Ph.D.,John Harrisson"
12099,Paul Ferrini
12100,Nk Lawn And Garden
12101,Mimi Dietrich
12102,Janet Sobesky
12103,"Creative Publishing International,Hearst Corp Hous"
12104,"John R. Levine,Arnold Reinhold,Margaret Levine You"
12105,Philip Harnden
12106,Patricia Lanza
12107,"Dominic O'Brien,Dominic O'Brian"
12108,"Don Aslett,Carol Cartaino,Craig Lagory"
12109,Jacqueline Winspear
12110,Pamela Duncan
12111,"Dalai Lama XIV,Dalai Lama,Marcia Keegan"
12112,Michele Cassou
12113,"Master Jae Woong Kim,His Holiness The Dalai Lama"
12114,"Better Homes And Gardens Books,Cathy Barash"
12115,Robert Baer
12116,"Dorothea Hall,Ron Caralissen,Ron Carolissen"
12117,Eleanor Burns
12118,Jeanne Argent
12119,Carole Thomerson
12120,"Pat Ross,Carolyn Bucha"
12121,Chris Rankin
12122,"The Dalai Lama,The Dalai Lama"
12123,Cheryl Smith
12124,"Cheri Huber,June Shiver"
12125,"Gershon Winkler,Lakme Batya Elior"
12126,"Palmer-Pletsch Associates,Pati Palmer,Ann Price"
12127,Robert Harold Schuller
12128,Candace Ord Manroe
12129,"Ortho Books,Janette Hall,Carol Henderson,Karin Sha"
12130,"Victoria Magazine,Jeanine Larmoth"
12131,Victoria Magazine
12132,Tricycle Magazine
12133,Walpola Rahula
12134,"Esther De Waal,Esther De Waal"
12135,Paul Wilkes
12136,"Sarah Duchess Of York,Weight Watchers"
12137,Marla Cilley
12138,Linda Cobb
12139,Geshe Michael Roach
12140,Andrew Harvey
12141,William Bridges
12142,Teri Dunn
12143,Joel C. Rosenberg
12144,Dee-Ann LeBlanc
12145,Michael Smith
12146,David Flanagan
12147,Sriram Srinivasan
12148,Richard Petersen
12149,William Stallings
12150,Donald L. Pipkin
12151,"Rand Miller,Robyn Miller,David Wingrove"
12152,Kay Kenyon
12153,Cheryl Richardson
12154,Mund Fuller
12155,Patenaud
12156,Rosemarie Lennon
12157,L. Warren Douglas
12158,"Martin H. Greenberg,Jane Yolen,Keith Parkinson,Eli"
12159,"William Kotzwinkle,Melissa Mathison"
12160,William M. Carney
12161,James W. Clarke
12162,"Bari Wood,Jack Geasland"
12163,"David Bergantino,Wes Craven"
12164,Anna Louise Golden
12165,"Jovial Bob Stine,Mel Brooks,Thomas Meehan,Ronny Gr"
12166,"Mel Odom,Robh Ruppel"
12167,Kam Majd
12168,M M Kaye
12169,"Marion Zimmer Bradley,George O. Barr"
12170,Gregory Bean
12171,George Bernau
12172,Dona Vaughn
12173,"Peter David,Janet Scott Batchler,Lee Batchler,Bob"
12174,L. Butcher
12175,Ken Englade
12176,Edward Humes
12177,Janet Parker Beck
12178,Jean Thesman
12179,N. Maccullough Weir
12180,Michael Kaplan
12181,Richard Owen
12182,Pyotyr Kurtinski
12183,Elana Lore
12184,Alfred Hitchcock
12185,"Eluki Bes Shahar,Roger Cruz"
12186,"Judith Katzir,Barbara Linner"
12187,"Amanda Cross,Carolyn G. Heilbrun"
12188,"David Sedaris,Harry Rowohlt"
12189,"P. D. James,Phyllis D. James"
12190,Maria Benedickt
12191,"Ira Levin,Peter Straub"
12192,Neil Grant
12193,"Lynn Flewelling,Gary Ruddell"
12194,Steve Kowit
12195,R. Ewart Oakeshott
12196,"Joseph Gies,Frances Gies"
12197,"Christopher; Payne, Ronald Dobson"
12198,"James F. McCloy,Ray, Jr. Miller"
12199,"James F. McCloy,Ray Miller"
12200,Ann Van Wagner Childs
12201,Allan Cox
12202,"Faye D. Resnick,Mike Walker"
12203,Pamela Wallace
12204,Elise Title
12205,Diane Pershing
12206,Sally Kemp
12207,"Sebastien Japrisot,Alan Sheridan"
12208,G. B. (1948- ) Trudeau
12209,F.M. Houston
12210,Kieran Crowley
12211,"Reader's Digest,Alma E. Guinness"
12212,Stephen L. Burns
12213,Julian F. Thompson
12214,"Phyllis Halldorson,Peggy Webb,Naomi Horton,Heather"
12215,"Gary Null,Steve Null"
12216,Lyn Stone
12217,Robert Newton Peck
12218,G. H. Stine
12219,Sara Bliss
12220,Sheryl Paul
12221,Marg Stark
12222,"Jane Austen,James Kinsley,Margaret Anne Doody"
12223,Sturgeon
12224,"J. C. Suares,Jean-Claude Suares"
12225,"Herman Melville,Denham Sutcliffe"
12226,"Denise Fields,Alan Fields"
12227,Georgina Gentry
12228,"Leigh Greenwood,Connie Mason,Nelle McFather,Susan"
12229,Karen Van Der Zee
12230,Margaret Mahy
12231,H. Rider Haggard
12232,"Jack Dann,Gardner Dozois"
12233,Jack Dann
12234,Tom Topor
12235,"Louisa May Alcott,Valerie Alderson"
12236,Virginia Farmer
12237,Patricia Harwin
12238,Carole Howey
12239,Deveraux
12240,Jo Goodman
12241,Patti O'Shea
12242,Stephen B. Oates
12243,"Harriet Beecher Stowe,John William Ward"
12244,Kimberly Wagner
12245,Danielle Trent
12246,Sarah Temple
12247,Jan Freed
12248,Hal Lindsey
12249,Rosanne Kohake
12250,Field
12251,Kimberley Comeaux
12252,Lois Greiman
12253,Catherine Hart
12254,Eloisa James
12255,Paul Levine
12256,Loretta Chase
12257,Liz Carlyle
12258,Kay Arthur
12259,"Steven P. Shelov,Robert E. Hannemann"
12260,Lisa Altalida
12261,"Darlene Marie Wilkinson,Darlene Wilkinson"
12262,"Lauryn Silverhardt,Jason Fruchter"
12263,Zachary Alan Fox
12264,William P. Wood
12265,Joan Overfield
12266,Sybil Leek
12267,"Dan Peterson,Eugene H. Peterson"
12268,Jack Weatherford
12269,"Lydia Van Andel,Ineke Van Sijl,Cherouke Ronkes Age"
12270,"Anne Civardi,Stephen Cartwright"
12271,James Riordan
12272,Sted Mays
12273,Joanna Hines
12274,"Ken Follett,Yvonne Baudry"
12275,R D Blackmore
12276,Prue Theobalds
12277,"Nick Yapp,Michel Syrett"
12278,Lyn Andrews
12279,Jamila Gavin
12280,Paul Langfield
12281,Angela Wilkes
12282,"Professor Nicholas Abercrombie,Stephen Hill,Bryan"
12283,"Jimmy Mulville,Harry Thompson,Colin Swash"
12284,Asne Seierstad
12285,"Graeme Garden,Ken Livingstone"
12286,Peter Ustinov
12287,"John Woodforde,Illustrated By Trevor Aldous"
12288,V. Thomas
12289,"Nigel Foster,Charles Hemming"
12290,Beverley Piper
12291,Pamela Zoline
12292,C.E. Crimmins
12293,Malcolm Rose
12294,Alfred W. Munzert
12295,"Will Eisner,P. Craig Russell,John McCrae,Eric Powe"
12296,"Neil Gaiman,Stan Lee,Jill Thompson,Kieron Dwyer,St"
12297,Robert Ruark
12298,"Bill Bradley,Phil Jackson"
12299,LINDA LAEL MILLER
12300,Brendan O'Carroll
12301,"Bash Dibra,Mary Ann Crenshaw"
12302,Kathleen De Marco
12303,Sharon Mitchell
12304,Martha Moody
12305,Tony Chiu
12306,"John Lutz,David August"
12307,"Mary J. Fulton,Don Williams"
12308,Gyo Fujikawa
12309,Robert Ferrigno
12310,Don J. Snyder
12311,Andrew H. Malcolm
12312,"C. E. Poverman,C. E. Pouerman"
12313,Katherine Tarbox
12314,David B. Feinberg
12315,Vissell
12316,"Gary Lundberg,Joy Lundberg"
12317,Cormac Mccarthy
12318,Janet Farrington Graham
12319,Sarah Willis
12320,Michael Macdonald
12321,Judal
12322,"Ryo Mizuno,Setsuko Yoneyama"
12323,"Ryo Mizuno,Masato Natsumoto"
12324,Fred Kaplan
12325,"Pete Nelson,Hunter Scott"
12326,William B. Breuer
12327,"Lewis &amp; Clark,Elliott Coues"
12328,Myung Jin Lee
12329,"Myung-Jin Lee,Richard A. Knaak"
12330,Myung-Jin Lee
12331,"Myung Jin Lee,Myung Jin Lee"
12332,"Reiji Saiga,Sora Inoue"
12333,"Reiji Saiga,Reiji Saiga,Sora Inoue"
12334,"Reiji Saiga,Sora Inoue,Sora Inoue"
12335,"Reiji Saiga Tokyo,Reiji Saiga,Sora Inoue"
12336,Reiji Saiga
12337,"Nobuyuki Anzai,Nobuyuki Anzai"
12338,"Gainax,Ueda Hajime,Stephanie Sheh"
12339,Gainax
12340,Jack McDevitt
12341,E. Gary Gygax
12342,David Sheff
12343,Koushun Takami
12344,Patricia Waddell
12345,Peter Cashorali
12346,G Godwin
12347,Micah Perks
12348,Bernd Heinrich
12349,Nicholas Dawidoff
12350,Liz Rosenberg
12351,Lynn Pan
12352,Jayne Anne Phillips
12353,"Guy Gavriel Kay,Keith Parkinson"
12354,Paul J. Mcauley
12355,Emily Eden
12356,"Peter Downey,Nik Scott"
12357,Dani Shapiro
12358,"Elizabeth G. Hainstock,Lee Havis"
12359,Dave Wolverton
12360,"Lynne Alpern,Esther Blumenfeld"
12361,"Roxie Kelley,Shelly Reeves Smith"
12362,"Lynne Alpern,Esther Blumenfeld,Paulette Livers Lam"
12363,Cindy Walker
12364,Iorwerth Eiddon Stephen Edwards
12365,Cindy Champnella
12366,"Maurine Watkins,Thomas H. Pauly"
12367,"Shirley Climo,Ruth Heller"
12368,Cara Wilson
12369,Rosalind Wiseman
12370,"Donald Crawford,Rosemary Crawford"
12371,James Luceno
12372,"Willa Cather,W. T. Benda,Ph.D., D.D., Joseph Murph"
12373,Susan Power
12374,Karen Essex
12375,Kate McCafferty
12376,Bill Chalker
12377,"Elizabeth Lawrence,Harry Lawrence"
12378,Frankie Schelly
12379,Judy Carter
12380,Shirley Verel
12381,Louise Rafkin
12382,Mary Dugger
12383,James Baker Hall
12384,Anthony O'Neill
12385,Michele Slatalla
12386,"Walt Whitman,Harold W. Blodgett,E. Sculley Bradley"
12387,Benjamin Franklin
12388,Richard A. Wright
12389,"Mark Twain,Guy Cardwell,John Seelye"
12390,Merle Good
12391,Bryce Marshall And Paul Williams
12392,Adam Smith
12393,"Agatha Christie,Detection Club"
12394,Randy Salem
12395,Ann Bannon
12396,Sam Sifton
12397,"Wayland Drew (Adapter),George Lucas,Bob Dolman"
12398,Lisa Rogak
12399,Michael Scott Rohan
12400,Julie Anne Peters
12401,C S Lewis
12402,The Message International
12403,Mark Doty
12404,"John Berryman,Charles Thornbury"
12405,JAMES WHITEHEAD
12406,"F. Paul Wilson,Matthew J. Costello"
12407,Susan Wright
12408,Stephen J. Sansweet
12409,"Jack; Hansen, Mark Victor Canfield"
12410,"Linda Hamalian,Leo Hamalian"
12411,Laura Lederer
12412,Aaron Naparstek
12413,Mark Crispin Miller
12414,Adams
12415,"Margarethe Cammermeyer,Chris Fisher"
12416,Upton Sinclair
12417,"Alexander Solzhenitsyn,Yevgeny Yevtushenko"
12418,Tierney McClellan
12419,Rich Miller
12420,"Cynthia Manson,Kathleen Halligan"
12421,"Orson Scott Card,Kathryn H. Kidd"
12422,A. C. Crispin
12423,Clare Curzon
12424,Melissa Crandall
12425,Ralph Schoenstein
12426,W.R. Thompson
12427,Joyce Hansen
12428,Nancy Kress
12429,"L. Ron Hubbard,Algis Budrys"
12430,Michael B. Friedland
12431,John Fuhrman
12432,Karin Wuertz-Schaefer
12433,"Stephanie Bennett,Follett College Stores"
12434,Stephen Arterburn
12435,"Vonette Bright,Nancy Moser"
12436,Justin Kaplan
12437,Jack Fuller
12438,Pamela Thomas-Graham
12439,Clifford Irving
12440,Ian Hamilton
12441,Paul C. Bragg
12442,Robert L. Herbert
12443,"Trent Stephens,Rock Brynner"
12444,Sheldon Kopp
12445,"James Greene,David Lewis"
12446,Louise  Gordon
12447,Louise Gordon
12448,"Margit Malmstrom,Bruno Lucchesi"
12449,William Bayer
12450,William C. Klatte
12451,"Curtis Cate,Auguste Charpentier"
12452,Peter Hillsman Taylor
12453,"A. Jay Abrams,Margaret Ann Abrams"
12454,"Andre Franquin,Greg,Jidéhem,Kim Thompson"
12455,T. C. Boyle
12456,Dr. Chris Andrews
12457,A. B. Guthrie Jr.
12458,Michener James
12459,Malcolm Forbes
12460,Elizabeth P. Hoffman
12461,"Frank, With James Southwood Saunders"
12462,Lee Silber
12463,Terrence E. Poppa
12464,Karen Novak
12465,John A. Curry
12466,Keith Lumsden
12467,Roy Blount
12468,George Papashvily
12469,Philip Macdonald
12470,Carol Fenner
12471,Floyd Conner
12472,"Bette Bao Lord,Marc Simont"
12473,George Plimpton
12474,"James A. Freeman,Keven Brown,Ron Ellison"
12475,T. Miller
12476,Laura Vaccaro Seeger
12477,Jill McGown
12478,Cyrus Cassells
12479,Ghillie Basan
12480,Cecile Pineda
12481,Greg Rucka
12482,Vivian F. Carlin
12483,"Gertrude Harris,Heidi Palmer"
12484,Howard M. Fast
12485,Mary J Latsis/m Henissart
12486,Alfred J. Kahn
12487,Roberta Gellis
12488,Myra Street
12489,Tom Tiede
12490,"Carol Ann Duffy,Trisha Rafferty"
12491,Ben Schott
12492,"Nancy Holyoke,Scott Nash,Scott Nash"
12493,DK
12494,"Penn Jillette,Teller"
12495,"Marcia Muller,Bill Pronzini"
12496,"Donald J. Trump,Tony Schwartz"
12497,"David Schwartz,Fred Wostbrock,Steve Ryan"
12498,David Cohen
12499,Doris Grumbach
12500,"John Milton,Douglas Bush"
12501,Bruce Ducker
12502,Fran Dorf
12503,Molly Gilford
12504,Juan Felipe Herrera
12505,"Hsu Hui-chih,Chang Sheng-Tai"
12506,REMee
12507,Sheila Sancha
12508,Charles S. Dane
12509,William Finnegan
12510,Kimberlee K. Kovach
12511,Jerome A Barron
12512,"Dave Marsh,Steve Propes"
12513,Shelby Hearon
12514,Lorraine Bodger
12515,Holly Hughes
12516,"Francis Kalnay,Julian De Miskey"
12517,"Mary Jane Frances Cavolina,Maureen Anne Teresa Kel"
12518,Karen Kingston
12519,"Henry Beard,Roy McKie"
12520,"Margaret,Margaret Magdelen"
12521,Carol Travilla
12522,Helen Hull
12523,"Monica Hoose,Caroline Naifeh"
12524,Elaine S. Pelletier
12525,Hugh Miall
12526,Daniella Carmi
12527,"James Redfield,Carol Adrienne"
12528,Susan Adler
12529,Moacyr Scliar
12530,"Marlene Sanders,Marcia Rock"
12531,Janet Bukovinsky Teacher
12532,Boyd Newman
12533,Gary Evans
12534,Danny Biederman
12535,Kathryn Sullivan
12536,Barbara Brondolo
12537,Suze Orman
12538,Elinor Burkett
12539,Pd
12540,Laurie A. Kanyer
12541,Cheri Fuller
12542,Tim Brookes
12543,Glynne Wickham
12544,Ken Hutcherson
12545,Michael A. Thomas
12546,Martin John Yate
12547,Martin Yate
12548,E. Patricia Birsner
12549,Aaron Roy Even
12550,Carl Deuker
12551,Andrew Crumey
12552,Robert Cohen
12553,Mo Smith
12554,Brian Hodge
12555,John R. Maxim
12556,Robert Houston
12557,Sylvia Smith
12558,Marc Lovell
12559,Gwen Shamblin
12560,R. Montanari
12561,C. C. Medina
12562,Kamala Markandaya
12563,Eva Wong
12564,Cheri Huber
12565,Axel Madsen
12566,Quinton Hosford Dixie
12567,"Harriet Beecher Stowe,Darryl Pinckney"
12568,"Dave Dravecky,Jan Dravecky,Steve Halliday,Thomas K"
12569,"Susan G. Berg,Editors Of Prevention Health Books"
12570,Edward P. Sarafino
12571,James Fleming
12572,Matthew Head
12573,Mary McCarthy
12574,"Jack London,Gary Paulsen"
12575,Yoshikawa
12576,J. G Jeffreys
12577,"Xenophon,W.H.D. Rouse"
12578,"Cedric Read,Jacky Ross,John R. Dunleavy,Donniel S."
12579,"Liz Evans,Liz Evans"
12580,"André Gide,Richard Howard"
12581,Gregory Stock
12582,Neal Gabler
12583,"Annette Kuhn,Susannah Radstone"
12584,Art Buchwald
12585,Lou Mobley
12586,Franz Lidz
12587,Sheila Gordon
12588,Aldo Leopold
12589,Tom Coffey
12590,"Charles J.,III Adams"
12591,"Vic Braden,Robert Wool"
12592,C. Whitefeather Daniels
12593,Patricia Geary
12594,Michael Downing
12595,Frederick G. Dillen
12596,Julie Myerson
12597,Howard Frank Mosher
12598,Helen Humphreys
12599,Carol Matas
12600,Tom Drury
12601,Lynn Joseph
12602,Barbara Dimmick
12603,Karen Bender
12604,A.G. Mojtabai
12605,"Yasunari Kawabata,Michael Emmerich"
12606,Leah Hager Cohen
12607,Vicki Hearne
12608,Bernice Carton
12609,Stobie Piel
12610,"Alice Myers,Alice Myers,Sarah Wight"
12611,Tony Kushner
12612,"Thomas Mann,H.T. Lowe-Porter"
12613,"Charlotte MacLeod,Alisa Craig"
12614,"Tepilit Ole Saitoti,Carol Beckwith"
12615,John Feltwell
